clause_id,source_id,book_title,canonical_clause_no,text_type,chapter,six_channel,original_text,normalized_text,formula_names,check_source_attribution,check_clause_number,check_textual_boundary,check_original_text,check_chapter,check_formula_reference,check_source_position,review_status,corrected_field,original_value,corrected_value,reviewer_id,review_date,reason,notes
SHL_SONGBEN_0241,SHSRC0033,傷寒論（宋本）,241.0,original_clause,辨陽明病脈證並治,陽明病,大下後，六七日不大便，煩不解，腹滿痛者，此有燥屎也。所以然者，本有宿食故也，宜大承氣湯。,大下後，六七日不大便，煩不解，腹滿痛者，此有燥屎也。所以然者，本有宿食故也，宜大承氣湯。,['大承氣湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0242,SHSRC0033,傷寒論（宋本）,242.0,original_clause,辨陽明病脈證並治,陽明病,病人小便不利，大便乍難乍易，時有微熱，喘冒不能臥者，有燥屎也。宜大承氣湯。,病人小便不利，大便乍難乍易，時有微熱，喘冒不能臥者，有燥屎也。宜大承氣湯。,['大承氣湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0243,SHSRC0033,傷寒論（宋本）,243.0,original_clause,辨陽明病脈證並治,陽明病,食穀欲嘔，屬陽明也，吳茱萸湯主之；得湯反劇者，屬上焦也。,食穀欲嘔，屬陽明也，吳茱萸湯主之；得湯反劇者，屬上焦也。,['吳茱萸湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0244,SHSRC0033,傷寒論（宋本）,244.0,original_clause,辨陽明病脈證並治,陽明病,太陽病，寸緩、關浮、尺弱，其人發熱汗出，復惡寒，不嘔，但心下痞者，此以醫下之也。如其不下者，病人不惡寒而渴者，此轉屬陽明也，小便數者，大便必鞕，不更衣十日，無所苦也。渴欲飲水，少少與之，但以法救之，渴者，宜五苓散。,太陽病，寸緩、關浮、尺弱，其人發熱汗出，復惡寒，不嘔，但心下痞者，此以醫下之也。如其不下者，病人不惡寒而渴者，此轉屬陽明也，小便數者，大便必鞕，不更衣十日，無所苦也。渴欲飲水，少少與之，但以法救之，渴者，宜五苓散。,['五苓散'],,,,,,,,,,,,,,,
SHL_SONGBEN_0245,SHSRC0033,傷寒論（宋本）,245.0,original_clause,辨陽明病脈證並治,陽明病,陽脈微而汗出少者，為自和也；汗出多者為太過，陽脈實。因發其汗，出多者，亦為太過，太過者，為陽絕於裏，亡津液，大便因鞕也。,陽脈微而汗出少者，為自和也；汗出多者為太過，陽脈實。因發其汗，出多者，亦為太過，太過者，為陽絕於裏，亡津液，大便因鞕也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0246,SHSRC0033,傷寒論（宋本）,246.0,original_clause,辨陽明病脈證並治,陽明病,脈浮而芤，浮為陽，芤為陰，浮芤相搏，胃氣生熱，其陽則絕。,脈浮而芤，浮為陽，芤為陰，浮芤相搏，胃氣生熱，其陽則絕。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0247,SHSRC0033,傷寒論（宋本）,247.0,original_clause,辨陽明病脈證並治,陽明病,趺陽脈浮而濇，浮則胃氣強，濇則小便數，浮濇相搏，大便則鞕，其脾為約，麻子仁丸主之。,趺陽脈浮而濇，浮則胃氣強，濇則小便數，浮濇相搏，大便則鞕，其脾為約，麻子仁丸主之。,['麻子仁丸'],,,,,,,,,,,,,,,
SHL_SONGBEN_0248,SHSRC0033,傷寒論（宋本）,248.0,original_clause,辨陽明病脈證並治,陽明病,太陽病三日，發汗不解，蒸蒸發熱者，屬胃也，調胃承氣湯主之。,太陽病三日，發汗不解，蒸蒸發熱者，屬胃也，調胃承氣湯主之。,['調胃承氣湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0249,SHSRC0033,傷寒論（宋本）,249.0,original_clause,辨陽明病脈證並治,陽明病,傷寒吐後，腹脹滿者，與調胃承氣湯。,傷寒吐後，腹脹滿者，與調胃承氣湯。,['調胃承氣湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0250,SHSRC0033,傷寒論（宋本）,250.0,original_clause,辨陽明病脈證並治,陽明病,太陽病，若吐、若下，若發汗後，微煩，小便數，大便因鞕者，與小承氣湯，和之愈。,太陽病，若吐、若下，若發汗後，微煩，小便數，大便因鞕者，與小承氣湯，和之愈。,['小承氣湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0251,SHSRC0033,傷寒論（宋本）,251.0,original_clause,辨陽明病脈證並治,陽明病,得病二三日，脈弱，無太陽柴胡證，煩躁，心下鞕，至四五日，雖能食，以小承氣湯少少與，微和之，令小安。至六日，與承氣湯一升。若不大便六七日，小便少者，雖不受食，但初頭鞕，後必溏，未定成鞕，攻之必溏，須小便利，屎定鞕，乃可攻之，宜大承氣湯。,得病二三日，脈弱，無太陽柴胡證，煩躁，心下鞕，至四五日，雖能食，以小承氣湯少少與，微和之，令小安。至六日，與承氣湯一升。若不大便六七日，小便少者，雖不受食，但初頭鞕，後必溏，未定成鞕，攻之必溏，須小便利，屎定鞕，乃可攻之，宜大承氣湯。,"['小承氣湯', '大承氣湯']",,,,,,,,,,,,,,,
SHL_SONGBEN_0252,SHSRC0033,傷寒論（宋本）,252.0,original_clause,辨陽明病脈證並治,陽明病,傷寒六七日，目中不了了，睛不和，無表裏證，大便難，身微熱者，此為實也。急下之，宜大承氣湯。,傷寒六七日，目中不了了，睛不和，無表裏證，大便難，身微熱者，此為實也。急下之，宜大承氣湯。,['大承氣湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0253,SHSRC0033,傷寒論（宋本）,253.0,original_clause,辨陽明病脈證並治,陽明病,陽明病，發熱，汗多者，急下之，宜大承氣湯。,陽明病，發熱，汗多者，急下之，宜大承氣湯。,['大承氣湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0254,SHSRC0033,傷寒論（宋本）,254.0,original_clause,辨陽明病脈證並治,陽明病,發汗不解，腹滿痛者，急下之，宜大承氣湯。,發汗不解，腹滿痛者，急下之，宜大承氣湯。,['大承氣湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0255,SHSRC0033,傷寒論（宋本）,255.0,original_clause,辨陽明病脈證並治,陽明病,腹滿不減，減不足言，當下之，宜大承氣湯。,腹滿不減，減不足言，當下之，宜大承氣湯。,['大承氣湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0256,SHSRC0033,傷寒論（宋本）,256.0,original_clause,辨陽明病脈證並治,陽明病,陽明少陽合病，必下利，其脈不負者，為順也。負者，失也。互相剋賊，名為負也。脈滑而數者，有宿食也。當下之，宜大承氣湯。,陽明少陽合病，必下利，其脈不負者，為順也。負者，失也。互相剋賊，名為負也。脈滑而數者，有宿食也。當下之，宜大承氣湯。,['大承氣湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0257,SHSRC0033,傷寒論（宋本）,257.0,original_clause,辨陽明病脈證並治,陽明病,病人無表裏證，發熱七八日，雖脈浮數者，可下之。假令已下，脈數不解，合熱則消穀善飢，至六七日，不大便者，有瘀血，宜抵當湯。,病人無表裏證，發熱七八日，雖脈浮數者，可下之。假令已下，脈數不解，合熱則消穀善飢，至六七日，不大便者，有瘀血，宜抵當湯。,['抵當湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0258,SHSRC0033,傷寒論（宋本）,258.0,original_clause,辨陽明病脈證並治,陽明病,若脈數不解，而下不止，必協熱便膿血也。,若脈數不解，而下不止，必協熱便膿血也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0259,SHSRC0033,傷寒論（宋本）,259.0,original_clause,辨陽明病脈證並治,陽明病,傷寒發汗已，身目為黃，所以然者，以寒濕在裏不解故也，以為不可下也，於寒濕中求之。,傷寒發汗已，身目為黃，所以然者，以寒濕在裏不解故也，以為不可下也，於寒濕中求之。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0260,SHSRC0033,傷寒論（宋本）,260.0,original_clause,辨陽明病脈證並治,陽明病,傷寒七八日，身黃如橘子色，小便不利，腹微滿者，茵陳蒿湯主之。,傷寒七八日，身黃如橘子色，小便不利，腹微滿者，茵陳蒿湯主之。,['茵陳蒿湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0261,SHSRC0033,傷寒論（宋本）,261.0,original_clause,辨陽明病脈證並治,陽明病,傷寒，身黃，發熱，梔子柏皮湯主之。,傷寒，身黃，發熱，梔子柏皮湯主之。,['梔子檗皮湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0262,SHSRC0033,傷寒論（宋本）,262.0,original_clause,辨陽明病脈證並治,陽明病,傷寒瘀熱在裏，身必黃，麻黃連軺赤小豆湯主之。,傷寒瘀熱在裏，身必黃，麻黃連軺赤小豆湯主之。,['麻黃連軺赤小豆湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0263,SHSRC0033,傷寒論（宋本）,263.0,original_clause,辨少陽病脈證並治,少陽病,少陽之為病，口苦，咽乾，目眩也。,少陽之為病，口苦，咽乾，目眩也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0264,SHSRC0033,傷寒論（宋本）,264.0,original_clause,辨少陽病脈證並治,少陽病,少陽中風，兩耳無所聞，目赤，胸中滿而煩者，不可吐下，吐下則悸而驚。,少陽中風，兩耳無所聞，目赤，胸中滿而煩者，不可吐下，吐下則悸而驚。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0265,SHSRC0033,傷寒論（宋本）,265.0,original_clause,辨少陽病脈證並治,少陽病,傷寒，脈弦細，頭痛發熱者，屬少陽。少陽不可發汗，發汗則譫語，此屬胃，胃和則愈；胃不和，煩而悸。,傷寒，脈弦細，頭痛發熱者，屬少陽。少陽不可發汗，發汗則譫語，此屬胃，胃和則愈；胃不和，煩而悸。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0266,SHSRC0033,傷寒論（宋本）,266.0,original_clause,辨少陽病脈證並治,少陽病,本太陽病不解，轉入少陽者，脇下鞕滿，乾嘔不能食，往來寒熱，尚未吐下，脈沉緊者，與小柴胡湯。,本太陽病不解，轉入少陽者，脇下鞕滿，乾嘔不能食，往來寒熱，尚未吐下，脈沉緊者，與小柴胡湯。,['小柴胡湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0267,SHSRC0033,傷寒論（宋本）,267.0,original_clause,辨少陽病脈證並治,少陽病,若已吐、下、發汗、溫針，譫語，柴胡湯證罷，此為壞病，知犯何逆，以法治之。,若已吐、下、發汗、溫針，譫語，柴胡湯證罷，此為壞病，知犯何逆，以法治之。,['小柴胡湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0268,SHSRC0033,傷寒論（宋本）,268.0,original_clause,辨少陽病脈證並治,少陽病,三陽合病，脈浮大，上關上，但欲眠睡，目合則汗。,三陽合病，脈浮大，上關上，但欲眠睡，目合則汗。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0269,SHSRC0033,傷寒論（宋本）,269.0,original_clause,辨少陽病脈證並治,少陽病,傷寒六七日，無大熱，其人躁煩者，此為陽去入陰故也。,傷寒六七日，無大熱，其人躁煩者，此為陽去入陰故也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0270,SHSRC0033,傷寒論（宋本）,270.0,original_clause,辨少陽病脈證並治,少陽病,傷寒三日，三陽為盡，三陰當受邪，其人反能食而不嘔，此為三陰不受邪也。,傷寒三日，三陽為盡，三陰當受邪，其人反能食而不嘔，此為三陰不受邪也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0271,SHSRC0033,傷寒論（宋本）,271.0,original_clause,辨少陽病脈證並治,少陽病,傷寒三日，少陽脈小者，欲已也。,傷寒三日，少陽脈小者，欲已也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0272,SHSRC0033,傷寒論（宋本）,272.0,original_clause,辨少陽病脈證並治,少陽病,少陽病，欲解時，從寅至辰上。,少陽病，欲解時，從寅至辰上。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0273,SHSRC0033,傷寒論（宋本）,273.0,original_clause,辨太陰病脈證並治,太陰病,太陰之為病，腹滿而吐，食不下，自利益甚，時腹自痛。若下之，必胸下結鞕。,太陰之為病，腹滿而吐，食不下，自利益甚，時腹自痛。若下之，必胸下結鞕。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0274,SHSRC0033,傷寒論（宋本）,274.0,original_clause,辨太陰病脈證並治,太陰病,太陰中風，四肢煩疼，脈陽微陰濇而長者，為欲愈。,太陰中風，四肢煩疼，脈陽微陰濇而長者，為欲愈。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0275,SHSRC0033,傷寒論（宋本）,275.0,original_clause,辨太陰病脈證並治,太陰病,太陰病，欲解時，從亥至丑上。,太陰病，欲解時，從亥至丑上。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0276,SHSRC0033,傷寒論（宋本）,276.0,original_clause,辨太陰病脈證並治,太陰病,太陰病，脈浮者，可發汗，宜桂枝湯。,太陰病，脈浮者，可發汗，宜桂枝湯。,['桂枝湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0277,SHSRC0033,傷寒論（宋本）,277.0,original_clause,辨太陰病脈證並治,太陰病,自利不渴者，屬太陰，以其臟有寒故也，當溫之，宜服四逆輩。,自利不渴者，屬太陰，以其臟有寒故也，當溫之，宜服四逆輩。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0278,SHSRC0033,傷寒論（宋本）,278.0,original_clause,辨太陰病脈證並治,太陰病,傷寒脈浮而緩，手足自溫者，繫在太陰。太陰當發身黃，若小便自利者，不能發黃；至七八日，雖暴煩下利，日十餘行，必自止，以脾家實，腐穢當去故也。,傷寒脈浮而緩，手足自溫者，繫在太陰。太陰當發身黃，若小便自利者，不能發黃；至七八日，雖暴煩下利，日十餘行，必自止，以脾家實，腐穢當去故也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0279,SHSRC0033,傷寒論（宋本）,279.0,original_clause,辨太陰病脈證並治,太陰病,本太陽病，醫反下之，因爾腹滿時痛者，屬太陰也，桂枝加芍藥湯主之；大實痛者，桂枝加大黃湯主之。,本太陽病，醫反下之，因爾腹滿時痛者，屬太陰也，桂枝加芍藥湯主之；大實痛者，桂枝加大黃湯主之。,"['桂枝加芍藥湯', '桂枝加大黃湯']",,,,,,,,,,,,,,,
SHL_SONGBEN_0280,SHSRC0033,傷寒論（宋本）,280.0,original_clause,辨太陰病脈證並治,太陰病,太陰為病，脈弱，其人續自便利，設當行大黃、芍藥者，宜減之，以其人胃氣弱，易動故也。,太陰為病，脈弱，其人續自便利，設當行大黃、芍藥者，宜減之，以其人胃氣弱，易動故也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0281,SHSRC0033,傷寒論（宋本）,281.0,original_clause,辨少陰病脈證並治,少陰病,少陰之為病，脈微細，但欲寐也。,少陰之為病，脈微細，但欲寐也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0282,SHSRC0033,傷寒論（宋本）,282.0,original_clause,辨少陰病脈證並治,少陰病,少陰病，欲吐不吐，心煩，但欲寐，五六日自利而渴者，屬少陰也。虛故引水自救。若小便色白者，少陰病形悉具。小便白者，以下焦虛有寒，不能制水，故令色白也。,少陰病，欲吐不吐，心煩，但欲寐，五六日自利而渴者，屬少陰也。虛故引水自救。若小便色白者，少陰病形悉具。小便白者，以下焦虛有寒，不能制水，故令色白也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0283,SHSRC0033,傷寒論（宋本）,283.0,original_clause,辨少陰病脈證並治,少陰病,病人脈陰陽俱緊，反汗出者，亡陽也，此屬少陰，法當咽痛而復吐利。,病人脈陰陽俱緊，反汗出者，亡陽也，此屬少陰，法當咽痛而復吐利。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0284,SHSRC0033,傷寒論（宋本）,284.0,original_clause,辨少陰病脈證並治,少陰病,少陰病，欬而下利，譫語者，被火氣劫故也。小便必難，以強責少陰汗也。,少陰病，欬而下利，譫語者，被火氣劫故也。小便必難，以強責少陰汗也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0285,SHSRC0033,傷寒論（宋本）,285.0,original_clause,辨少陰病脈證並治,少陰病,少陰病，脈細沉數，病為在裏，不可發汗。,少陰病，脈細沉數，病為在裏，不可發汗。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0286,SHSRC0033,傷寒論（宋本）,286.0,original_clause,辨少陰病脈證並治,少陰病,少陰病，脈微，不可發汗，亡陽故也。陽已虛，尺脈弱濇者，復不可下之。,少陰病，脈微，不可發汗，亡陽故也。陽已虛，尺脈弱濇者，復不可下之。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0287,SHSRC0033,傷寒論（宋本）,287.0,original_clause,辨少陰病脈證並治,少陰病,少陰病，脈緊，至七八日，自下利，脈暴微，手足反溫，脈緊反去者，為欲解也，雖煩下利，必自愈。,少陰病，脈緊，至七八日，自下利，脈暴微，手足反溫，脈緊反去者，為欲解也，雖煩下利，必自愈。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0288,SHSRC0033,傷寒論（宋本）,288.0,original_clause,辨少陰病脈證並治,少陰病,少陰病，下利，若利自止，惡寒而踡臥，手足溫者，可治。,少陰病，下利，若利自止，惡寒而踡臥，手足溫者，可治。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0289,SHSRC0033,傷寒論（宋本）,289.0,original_clause,辨少陰病脈證並治,少陰病,少陰病，惡寒而踡，時自煩，欲去衣被者，可治。,少陰病，惡寒而踡，時自煩，欲去衣被者，可治。,[],,,,,,,,,,,,,,,
