relation_id,source_node_id,source_node_type,target_node_id,target_node_type,relation_type,description,target_citation,check_source_node,check_target_node,check_relation_type,check_evidence_source,review_status,corrected_field,original_value,corrected_value,reviewer_id,review_date,reason,notes
REL_01311,SHL_SONGBEN_0368,clause,VR_QIANJINYI_0599,variant,variant,傷寒論_千金翼方版存在對應異文（相似度0.82）。,傷寒論_千金翼方版:厥陰病狀第三,,,,,,,,,,,,
REL_01312,SHL_SONGBEN_0369,clause,VR_QIANJINYI_0600,variant,variant,傷寒論_千金翼方版存在對應異文（相似度0.69）。,傷寒論_千金翼方版:厥陰病狀第三,,,,,,,,,,,,
REL_01313,SHL_SONGBEN_0370,clause,VR_QIANJINYI_0601,variant,variant,傷寒論_千金翼方版存在對應異文（相似度0.71）。,傷寒論_千金翼方版:厥陰病狀第三,,,,,,,,,,,,
REL_01314,SHL_SONGBEN_0371,clause,VR_QIANJINYI_0602,variant,variant,傷寒論_千金翼方版存在對應異文（相似度0.84）。,傷寒論_千金翼方版:厥陰病狀第三,,,,,,,,,,,,
REL_01315,SHL_SONGBEN_0372,clause,VR_QIANJINYI_0603,variant,variant,傷寒論_千金翼方版存在對應異文（相似度0.70）。,傷寒論_千金翼方版:厥陰病狀第三,,,,,,,,,,,,
REL_01316,SHL_SONGBEN_0376,clause,VR_QIANJINYI_0604,variant,variant,傷寒論_千金翼方版存在對應異文（相似度0.88）。,傷寒論_千金翼方版:厥陰病狀第三,,,,,,,,,,,,
REL_01317,SHL_SONGBEN_0377,clause,VR_QIANJINYI_0605,variant,variant,傷寒論_千金翼方版存在對應異文（相似度0.86）。,傷寒論_千金翼方版:厥陰病狀第三,,,,,,,,,,,,
REL_01318,SHL_SONGBEN_0378,clause,VR_QIANJINYI_0606,variant,variant,傷寒論_千金翼方版存在對應異文（相似度0.62）。,傷寒論_千金翼方版:厥陰病狀第三,,,,,,,,,,,,
REL_01319,SHL_SONGBEN_0379,clause,VR_QIANJINYI_0607,variant,variant,傷寒論_千金翼方版存在對應異文（相似度0.70）。,傷寒論_千金翼方版:厥陰病狀第三,,,,,,,,,,,,
REL_01320,SHL_SONGBEN_0380,clause,VR_QIANJINYI_0608,variant,variant,傷寒論_千金翼方版存在對應異文（相似度0.91）。,傷寒論_千金翼方版:厥陰病狀第三,,,,,,,,,,,,
REL_01321,SHL_SONGBEN_0381,clause,VR_QIANJINYI_0609,variant,variant,傷寒論_千金翼方版存在對應異文（相似度0.72）。,傷寒論_千金翼方版:厥陰病狀第三,,,,,,,,,,,,
REL_01322,SHL_SONGBEN_0382,clause,VR_QIANJINYI_0610,variant,variant,傷寒論_千金翼方版存在對應異文（相似度0.79）。,傷寒論_千金翼方版:霍亂病狀第六,,,,,,,,,,,,
REL_01323,SHL_SONGBEN_0386,clause,VR_QIANJINYI_0611,variant,variant,傷寒論_千金翼方版存在對應異文（相似度0.79）。,傷寒論_千金翼方版:霍亂病狀第六,,,,,,,,,,,,
REL_01324,SHL_SONGBEN_0387,clause,VR_QIANJINYI_0612,variant,variant,傷寒論_千金翼方版存在對應異文（相似度0.86）。,傷寒論_千金翼方版:霍亂病狀第六,,,,,,,,,,,,
REL_01325,SHL_SONGBEN_0389,clause,VR_QIANJINYI_0613,variant,variant,傷寒論_千金翼方版存在對應異文（相似度0.69）。,傷寒論_千金翼方版:霍亂病狀第六,,,,,,,,,,,,
REL_01326,SHL_SONGBEN_0391,clause,VR_QIANJINYI_0614,variant,variant,傷寒論_千金翼方版存在對應異文（相似度0.67）。,傷寒論_千金翼方版:霍亂病狀第六,,,,,,,,,,,,
REL_01327,SHL_SONGBEN_0392,clause,VR_QIANJINYI_0615,variant,variant,傷寒論_千金翼方版存在對應異文（相似度0.69）。,傷寒論_千金翼方版:陰易病已後勞復第七,,,,,,,,,,,,
REL_01328,SHL_SONGBEN_0394,clause,VR_QIANJINYI_0616,variant,variant,傷寒論_千金翼方版存在對應異文（相似度0.79）。,傷寒論_千金翼方版:陰易病已後勞復第七,,,,,,,,,,,,
REL_01329,SHL_SONGBEN_0001,clause,CR_ZHUJIE_0001,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p471,,,,,,,,,,,,
REL_01330,SHL_SONGBEN_0002,clause,CR_ZHUJIE_0002,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p473,,,,,,,,,,,,
REL_01331,SHL_SONGBEN_0003,clause,CR_ZHUJIE_0003,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.92）。,註解傷寒論:p475,,,,,,,,,,,,
REL_01332,SHL_SONGBEN_0004,clause,CR_ZHUJIE_0004,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.92）。,註解傷寒論:p477,,,,,,,,,,,,
REL_01333,SHL_SONGBEN_0005,clause,CR_ZHUJIE_0005,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p479,,,,,,,,,,,,
REL_01334,SHL_SONGBEN_0006,clause,CR_ZHUJIE_0006,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.87）。,註解傷寒論:p483,,,,,,,,,,,,
REL_01335,SHL_SONGBEN_0007,clause,CR_ZHUJIE_0007,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.90）。,註解傷寒論:p485,,,,,,,,,,,,
REL_01336,SHL_SONGBEN_0008,clause,CR_ZHUJIE_0008,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.94）。,註解傷寒論:p487,,,,,,,,,,,,
REL_01337,SHL_SONGBEN_0009,clause,CR_ZHUJIE_0009,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p489,,,,,,,,,,,,
REL_01338,SHL_SONGBEN_0010,clause,CR_ZHUJIE_0010,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p491,,,,,,,,,,,,
REL_01339,SHL_SONGBEN_0011,clause,CR_ZHUJIE_0011,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.89）。,註解傷寒論:p493,,,,,,,,,,,,
REL_01340,SHL_SONGBEN_0012,clause,CR_ZHUJIE_0012,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p495,,,,,,,,,,,,
REL_01341,SHL_SONGBEN_0013,clause,CR_ZHUJIE_0013,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.90）。,註解傷寒論:p500,,,,,,,,,,,,
REL_01342,SHL_SONGBEN_0014,clause,CR_ZHUJIE_0014,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.90）。,註解傷寒論:p502,,,,,,,,,,,,
REL_01343,SHL_SONGBEN_0015,clause,CR_ZHUJIE_0015,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.94）。,註解傷寒論:p504,,,,,,,,,,,,
REL_01344,SHL_SONGBEN_0017,clause,CR_ZHUJIE_0016,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.90）。,註解傷寒論:p511,,,,,,,,,,,,
REL_01345,SHL_SONGBEN_0018,clause,CR_ZHUJIE_0017,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p513,,,,,,,,,,,,
REL_01346,SHL_SONGBEN_0019,clause,CR_ZHUJIE_0018,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p515,,,,,,,,,,,,
REL_01347,SHL_SONGBEN_0020,clause,CR_ZHUJIE_0019,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p518,,,,,,,,,,,,
REL_01348,SHL_SONGBEN_0023,clause,CR_ZHUJIE_0020,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p525,,,,,,,,,,,,
REL_01349,SHL_SONGBEN_0024,clause,CR_ZHUJIE_0021,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p527,,,,,,,,,,,,
REL_01350,SHL_SONGBEN_0025,clause,CR_ZHUJIE_0022,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.90）。,註解傷寒論:p529,,,,,,,,,,,,
REL_01351,SHL_SONGBEN_0026,clause,CR_ZHUJIE_0023,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p531,,,,,,,,,,,,
REL_01352,SHL_SONGBEN_0027,clause,CR_ZHUJIE_0024,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.92）。,註解傷寒論:p533,,,,,,,,,,,,
REL_01353,SHL_SONGBEN_0028,clause,CR_ZHUJIE_0025,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.97）。,註解傷寒論:p537,,,,,,,,,,,,
REL_01354,SHL_SONGBEN_0029,clause,CR_ZHUJIE_0026,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.94）。,註解傷寒論:p539,,,,,,,,,,,,
REL_01355,SHL_SONGBEN_0030,clause,CR_ZHUJIE_0027,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.76）。,註解傷寒論:p555,,,,,,,,,,,,
REL_01356,SHL_SONGBEN_0031,clause,CR_ZHUJIE_0028,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.87）。,註解傷寒論:p557,,,,,,,,,,,,
REL_01357,SHL_SONGBEN_0032,clause,CR_ZHUJIE_0029,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p562,,,,,,,,,,,,
REL_01358,SHL_SONGBEN_0033,clause,CR_ZHUJIE_0030,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p564,,,,,,,,,,,,
REL_01359,SHL_SONGBEN_0034,clause,CR_ZHUJIE_0031,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.94）。,註解傷寒論:p569,,,,,,,,,,,,
REL_01360,SHL_SONGBEN_0035,clause,CR_ZHUJIE_0032,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p575,,,,,,,,,,,,
REL_01361,SHL_SONGBEN_0036,clause,CR_ZHUJIE_0033,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.95）。,註解傷寒論:p582,,,,,,,,,,,,
REL_01362,SHL_SONGBEN_0037,clause,CR_ZHUJIE_0034,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.89）。,註解傷寒論:p584,,,,,,,,,,,,
REL_01363,SHL_SONGBEN_0038,clause,CR_ZHUJIE_0035,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.95）。,註解傷寒論:p587,,,,,,,,,,,,
REL_01364,SHL_SONGBEN_0039,clause,CR_ZHUJIE_0036,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p592,,,,,,,,,,,,
REL_01365,SHL_SONGBEN_0040,clause,CR_ZHUJIE_0037,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.95）。,註解傷寒論:p594,,,,,,,,,,,,
REL_01366,SHL_SONGBEN_0041,clause,CR_ZHUJIE_0038,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.94）。,註解傷寒論:p605,,,,,,,,,,,,
REL_01367,SHL_SONGBEN_0042,clause,CR_ZHUJIE_0039,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p607,,,,,,,,,,,,
REL_01368,SHL_SONGBEN_0043,clause,CR_ZHUJIE_0040,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.91）。,註解傷寒論:p609,,,,,,,,,,,,
REL_01369,SHL_SONGBEN_0045,clause,CR_ZHUJIE_0041,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.94）。,註解傷寒論:p613,,,,,,,,,,,,
REL_01370,SHL_SONGBEN_0046,clause,CR_ZHUJIE_0042,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p615,,,,,,,,,,,,
REL_01371,SHL_SONGBEN_0047,clause,CR_ZHUJIE_0043,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p617,,,,,,,,,,,,
REL_01372,SHL_SONGBEN_0048,clause,CR_ZHUJIE_0044,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.97）。,註解傷寒論:p619,,,,,,,,,,,,
REL_01373,SHL_SONGBEN_0049,clause,CR_ZHUJIE_0045,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.92）。,註解傷寒論:p621,,,,,,,,,,,,
REL_01374,SHL_SONGBEN_0050,clause,CR_ZHUJIE_0046,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.96）。,註解傷寒論:p623,,,,,,,,,,,,
REL_01375,SHL_SONGBEN_0051,clause,CR_ZHUJIE_0047,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p625,,,,,,,,,,,,
REL_01376,SHL_SONGBEN_0052,clause,CR_ZHUJIE_0048,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p627,,,,,,,,,,,,
REL_01377,SHL_SONGBEN_0053,clause,CR_ZHUJIE_0049,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.95）。,註解傷寒論:p629,,,,,,,,,,,,
REL_01378,SHL_SONGBEN_0054,clause,CR_ZHUJIE_0050,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.88）。,註解傷寒論:p631,,,,,,,,,,,,
REL_01379,SHL_SONGBEN_0055,clause,CR_ZHUJIE_0051,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p633,,,,,,,,,,,,
REL_01380,SHL_SONGBEN_0056,clause,CR_ZHUJIE_0052,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.95）。,註解傷寒論:p635,,,,,,,,,,,,
REL_01381,SHL_SONGBEN_0057,clause,CR_ZHUJIE_0053,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.88）。,註解傷寒論:p638,,,,,,,,,,,,
REL_01382,SHL_SONGBEN_0058,clause,CR_ZHUJIE_0054,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.95）。,註解傷寒論:p640,,,,,,,,,,,,
REL_01383,SHL_SONGBEN_0059,clause,CR_ZHUJIE_0055,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p642,,,,,,,,,,,,
REL_01384,SHL_SONGBEN_0060,clause,CR_ZHUJIE_0056,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p644,,,,,,,,,,,,
REL_01385,SHL_SONGBEN_0061,clause,CR_ZHUJIE_0057,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p646,,,,,,,,,,,,
REL_01386,SHL_SONGBEN_0062,clause,CR_ZHUJIE_0058,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p652,,,,,,,,,,,,
REL_01387,SHL_SONGBEN_0063,clause,CR_ZHUJIE_0059,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.92）。,註解傷寒論:p654,,,,,,,,,,,,
REL_01388,SHL_SONGBEN_0065,clause,CR_ZHUJIE_0060,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p664,,,,,,,,,,,,
REL_01389,SHL_SONGBEN_0066,clause,CR_ZHUJIE_0061,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.84）。,註解傷寒論:p669,,,,,,,,,,,,
REL_01390,SHL_SONGBEN_0067,clause,CR_ZHUJIE_0062,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p674,,,,,,,,,,,,
REL_01391,SHL_SONGBEN_0068,clause,CR_ZHUJIE_0063,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p679,,,,,,,,,,,,
REL_01392,SHL_SONGBEN_0069,clause,CR_ZHUJIE_0064,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p684,,,,,,,,,,,,
REL_01393,SHL_SONGBEN_0071,clause,CR_ZHUJIE_0065,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.93）。,註解傷寒論:p692,,,,,,,,,,,,
REL_01394,SHL_SONGBEN_0072,clause,CR_ZHUJIE_0066,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p697,,,,,,,,,,,,
REL_01395,SHL_SONGBEN_0073,clause,CR_ZHUJIE_0067,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p699,,,,,,,,,,,,
REL_01396,SHL_SONGBEN_0074,clause,CR_ZHUJIE_0068,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.94）。,註解傷寒論:p704,,,,,,,,,,,,
REL_01397,SHL_SONGBEN_0075,clause,CR_ZHUJIE_0069,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.73）。,註解傷寒論:p706,,,,,,,,,,,,
REL_01398,SHL_SONGBEN_0076,clause,CR_ZHUJIE_0070,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.61）。,註解傷寒論:p712,,,,,,,,,,,,
REL_01399,SHL_SONGBEN_0077,clause,CR_ZHUJIE_0071,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p720,,,,,,,,,,,,
REL_01400,SHL_SONGBEN_0078,clause,CR_ZHUJIE_0072,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p722,,,,,,,,,,,,
REL_01401,SHL_SONGBEN_0079,clause,CR_ZHUJIE_0073,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p724,,,,,,,,,,,,
REL_01402,SHL_SONGBEN_0080,clause,CR_ZHUJIE_0074,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p729,,,,,,,,,,,,
REL_01403,SHL_SONGBEN_0081,clause,CR_ZHUJIE_0075,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.87）。,註解傷寒論:p734,,,,,,,,,,,,
REL_01404,SHL_SONGBEN_0082,clause,CR_ZHUJIE_0076,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.95）。,註解傷寒論:p736,,,,,,,,,,,,
REL_01405,SHL_SONGBEN_0083,clause,CR_ZHUJIE_0077,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.75）。,註解傷寒論:p738,,,,,,,,,,,,
REL_01406,SHL_SONGBEN_0084,clause,CR_ZHUJIE_0078,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p740,,,,,,,,,,,,
REL_01407,SHL_SONGBEN_0085,clause,CR_ZHUJIE_0079,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.75）。,註解傷寒論:p742,,,,,,,,,,,,
REL_01408,SHL_SONGBEN_0086,clause,CR_ZHUJIE_0080,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.93）。,註解傷寒論:p744,,,,,,,,,,,,
REL_01409,SHL_SONGBEN_0087,clause,CR_ZHUJIE_0081,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.83）。,註解傷寒論:p746,,,,,,,,,,,,
REL_01410,SHL_SONGBEN_0088,clause,CR_ZHUJIE_0082,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.97）。,註解傷寒論:p748,,,,,,,,,,,,
REL_01411,SHL_SONGBEN_0089,clause,CR_ZHUJIE_0083,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.75）。,註解傷寒論:p750,,,,,,,,,,,,
REL_01412,SHL_SONGBEN_0090,clause,CR_ZHUJIE_0084,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度1.00）。,註解傷寒論:p752,,,,,,,,,,,,
REL_01413,SHL_SONGBEN_0091,clause,CR_ZHUJIE_0085,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.92）。,註解傷寒論:p754,,,,,,,,,,,,
REL_01414,SHL_SONGBEN_0092,clause,CR_ZHUJIE_0086,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.82）。,註解傷寒論:p756,,,,,,,,,,,,
REL_01415,SHL_SONGBEN_0093,clause,CR_ZHUJIE_0087,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.70）。,註解傷寒論:p758,,,,,,,,,,,,
REL_01416,SHL_SONGBEN_0094,clause,CR_ZHUJIE_0088,commentary,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.92）。,註解傷寒論:p761,,,,,,,,,,,,
